experiment_dir,authoritative_worktree,path,ext,bytes
observable_channels,observable,experiments/observable_channels/src/template_completion.py,py,4936
observable_channels,observable,experiments/observable_channels/src/masked_logogram.py,py,7760
observable_channels,observable,experiments/observable_channels/src/masked_quantity.py,py,7807
observable_channels,observable,experiments/observable_channels/src/pseudo_script_o2d8.py,py,5084
observable_channels,observable,experiments/observable_channels/src/__pycache__/cross_site_invariance.cpython-311.pyc,pyc,9822
observable_channels,observable,experiments/observable_channels/src/__pycache__/template_completion.cpython-311.pyc,pyc,10948
observable_channels,observable,experiments/observable_channels/src/__pycache__/accounting_closure.cpython-311.pyc,pyc,10518
observable_channels,observable,experiments/observable_channels/reports/EXPERIMENT5-6_INVARIANCE_PSEUDOSCRIPT.md,md,3211
observable_channels,observable,experiments/observable_channels/reports/EXPERIMENT1_MASKED_LOGOGRAM.md,md,2461
observable_channels,observable,experiments/observable_channels/reports/EXPERIMENT3-4_L2_STRUCTURE.md,md,3527
observable_channels,observable,experiments/observable_channels/reports/EXPERIMENT2_MASKED_QUANTITY.md,md,3967
observable_channels,observable,experiments/observable_channels/reports/GATE_VERDICT.md,md,4051
observable_channels,observable,experiments/observable_channels/results/masked_logogram.json,json,609
observable_channels,observable,experiments/observable_channels/results/pseudo_script_o2d8.json,json,1560
observable_channels,observable,experiments/observable_channels/results/cross_site_invariance.json,json,730
observable_channels,observable,experiments/observable_channels/results/template_completion.json,json,1112
observable_channels,observable,experiments/observable_channels/results/masked_quantity.json,json,1155
observable_channels,observable,experiments/observable_channels/results/accounting_closure.json,json,647
egyptian_calibration,egyptian,experiments/egyptian_calibration/STATUS.md,md,976
egyptian_calibration,egyptian,experiments/egyptian_calibration/PROJECT_CHARTER.md,md,1603
egyptian_calibration,egyptian,experiments/egyptian_calibration/DECISION_LOG.md,md,3968
egyptian_calibration,egyptian,experiments/egyptian_calibration/MATERIAL_REQUESTS.md,md,2084
egyptian_calibration,egyptian,experiments/egyptian_calibration/SOURCE_REGISTER.csv,csv,4544
egyptian_calibration,egyptian,experiments/egyptian_calibration/configs/egyptian_model_freeze.json,json,1576
egyptian_calibration,egyptian,experiments/egyptian_calibration/prereg/prereg_cretan_anchor_test.json,json,7653
egyptian_calibration,egyptian,experiments/egyptian_calibration/prereg/REDTEAM_cretan_prereg_response.md,md,4890
egyptian_calibration,egyptian,experiments/egyptian_calibration/prereg/PREREG_cretan_anchor_test.md,md,14454
egyptian_calibration,egyptian,experiments/egyptian_calibration/prereg/MINT_RECORD.md,md,3260
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_CALIBRATION_INCLUSION_RULES.md,md,1209
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/END_TO_END_NULL_RESULTS.md,md,833
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_CALIBRATION_CORPUS_AUDIT.md,md,754
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/REQ01_ONLINE_SOURCING_RESEARCH.md,md,5434
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/LINEAR_B_POSITIVE_CONTROL_VERDICT.md,md,443
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EXTERNAL_ZIP_0202_AUDIT.md,md,4905
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_MODEL_BASELINE_COMPARISON.md,md,602
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_HOCH_EXTRACTION_ATTEMPT.md,md,2201
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_MODEL_PREREG_SPEC.md,md,1148
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/FINAL_EGYPTIAN_CHANNEL_VERDICT.md,md,2325
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_SOURCE_STATUS_AUDIT.md,md,2263
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_MODEL_VALIDATION.md,md,846
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/REQ01_APPARATUS_DETERMINATION.md,md,3989
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_VISION_EXTRACTION_METHOD.md,md,2321
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/LINEAR_B_MATCHED_SCARCITY_RESULTS.md,md,692
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/REQ02_CALIBRATION_SOURCE_STATUS.md,md,1481
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/TRANSCRIPTION_SENSITIVITY_RESULTS.md,md,575
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/CRETAN_ANCHOR_RESULT.md,md,5545
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/BLOCKED_DOWNSTREAM_GATES.md,md,701
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_CALIBRATION_COVERAGE.md,md,970
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_CHANNEL_POWER_ENVELOPE.md,md,642
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/REQ01_PRIMARY_STATUS.md,md,3566
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/REQ01_EN_COLLATION_FROZEN_TARGETS.md,md,4641
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/TRANSCRIPTION_UNCERTAINTY_MODEL.md,md,641
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_CORRESPONDENCE_MODEL.md,md,764
egyptian_calibration,egyptian,experiments/egyptian_calibration/reports/EGYPTIAN_CHANNEL_POWER_VERDICT.md,md,332
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/verdict.py,py,5010
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/corpus_holdout.py,py,3469
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/schema.py,py,4070
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/build_pool.py,py,4473
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/cretan_test.py,py,10441
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/skeleton.py,py,3724
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/extract_hoch.py,py,5054
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/gate.py,py,6426
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/validation.py,py,2970
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/model.py,py,5148
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/__pycache__/skeleton.cpython-311.pyc,pyc,4707
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/__pycache__/validation.cpython-311.pyc,pyc,7808
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/__pycache__/cretan_test.cpython-311.pyc,pyc,20421
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/__pycache__/schema.cpython-311.pyc,pyc,5223
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/__pycache__/verdict.cpython-311.pyc,pyc,7420
egyptian_calibration,egyptian,experiments/egyptian_calibration/src/calibration/__pycache__/model.cpython-311.pyc,pyc,11131
egyptian_calibration,egyptian,experiments/egyptian_calibration/results/gate.json,json,1629
egyptian_calibration,egyptian,experiments/egyptian_calibration/results/cretan_oneshot_verdict.json,json,767
egyptian_calibration,egyptian,experiments/egyptian_calibration/results/final_verdict.json,json,1611
egyptian_calibration,egyptian,experiments/egyptian_calibration/results/model_validation.json,json,619
egyptian_calibration,egyptian,experiments/egyptian_calibration/frozen/cretan_confirmatory_targets.json,json,8487
egyptian_calibration,egyptian,experiments/egyptian_calibration/frozen/plan_manifest.json,json,1254
egyptian_calibration,egyptian,experiments/egyptian_calibration/frozen/corpus_holdout_manifest.json,json,3204
egyptian_calibration,egyptian,experiments/egyptian_calibration/frozen/lb_toponym_pool.json,json,15119
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/gold/egyptian_calibration_handverified.jsonl,jsonl,34628
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/gold/egyptian_calibration_heldout.jsonl,jsonl,26628
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/bronze/egyptian_foreign_forms.jsonl,jsonl,60360
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/bronze/pdf_local/kitchen2009_nk-topo-lists_memphis.pdf,pdf,44109
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/bronze/pdf_local/egyptology-archive-vol60-2004.pdf,pdf,50788306
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/bronze/pdf_local/mainz_komelhetan_bibliography_2024.pdf,pdf,164062
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/bronze/pdf_local/edel-gorg2005_ortsnamenlisten-noerdlicher-saeulenhof.pdf,pdf,21306059
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/bronze/pdf_local/aegean-list-mapping_kom-el-hetan.pdf,pdf,4071825
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/manifests/egyptian_calibration_primary.sha256,sha256,165
egyptian_calibration,egyptian,experiments/egyptian_calibration/data/manifests/egyptian_model_freeze.sha256,sha256,132
egyptian_calibration,egyptian,experiments/egyptian_calibration/tests/test_egyptian_verdict.py,py,1304
egyptian_calibration,egyptian,experiments/egyptian_calibration/tests/test_egyptian_schema.py,py,1327
egyptian_calibration,egyptian,experiments/egyptian_calibration/tests/__pycache__/test_egyptian_schema.cpython-311-pytest-9.0.2.pyc,pyc,13583
egyptian_calibration,egyptian,experiments/egyptian_calibration/tests/__pycache__/test_egyptian_verdict.cpython-311-pytest-9.0.2.pyc,pyc,8124
external_anchors,la-lb-ritual,experiments/external_anchors/PROJECT_CHARTER.md,md,5814
external_anchors,la-lb-ritual,experiments/external_anchors/.gitignore,gitignore,432
external_anchors,la-lb-ritual,experiments/external_anchors/ROADMAP.md,md,3471
external_anchors,la-lb-ritual,experiments/external_anchors/STATUS.md,md,5900
external_anchors,la-lb-ritual,experiments/external_anchors/SOURCE_REGISTER.csv,csv,9475
external_anchors,la-lb-ritual,experiments/external_anchors/MATERIAL_REQUESTS.md,md,10516
external_anchors,la-lb-ritual,experiments/external_anchors/DECISION_LOG.md,md,3955
external_anchors,la-lb-ritual,experiments/external_anchors/README.md,md,2153
external_anchors,la-lb-ritual,experiments/external_anchors/DATA_DICTIONARY.md,md,4831
external_anchors,la-lb-ritual,experiments/external_anchors/anchors/administrative/mari_kaptara.bronze.jsonl,jsonl,12284
external_anchors,la-lb-ritual,experiments/external_anchors/anchors/toponyms/komelhetan.bronze.jsonl,jsonl,13060
external_anchors,la-lb-ritual,experiments/external_anchors/anchors/personal_names/ea5647_keftiu.bronze.jsonl,jsonl,10255
external_anchors,la-lb-ritual,experiments/external_anchors/reports/SLOT_CLASSIFIER_AUDIT.md,md,2862
external_anchors,la-lb-ritual,experiments/external_anchors/reports/LINEAR_B_POSITIVE_CONTROL_DESIGN.md,md,1181
external_anchors,la-lb-ritual,experiments/external_anchors/reports/POWER_ASSUMPTIONS.md,md,2162
external_anchors,la-lb-ritual,experiments/external_anchors/reports/SLOT_CLASSIFIER_SPEC.md,md,3905
external_anchors,la-lb-ritual,experiments/external_anchors/reports/EGYPTIAN_CALIBRATION_CORPUS_AUDIT.md,md,4948
external_anchors,la-lb-ritual,experiments/external_anchors/reports/ADAPTIVE_CHOICE_INVENTORY.md,md,2719
external_anchors,la-lb-ritual,experiments/external_anchors/reports/SEARCH_RECEIPT_SPEC.md,md,1117
external_anchors,la-lb-ritual,experiments/external_anchors/reports/LINEAR_B_MATCHED_SCARCITY_PROTOCOL.md,md,3324
external_anchors,la-lb-ritual,experiments/external_anchors/reports/EGYPTIAN_CALIBRATION_INCLUSION_RULES.md,md,2793
external_anchors,la-lb-ritual,experiments/external_anchors/reports/SLOT_MANIFEST_REPRODUCIBILITY.md,md,915
external_anchors,la-lb-ritual,experiments/external_anchors/reports/END_TO_END_NULL_SPEC.md,md,2569
external_anchors,la-lb-ritual,experiments/external_anchors/reports/TOPONYM_POWER_ENVELOPE.md,md,3083
external_anchors,la-lb-ritual,experiments/external_anchors/experiments/power/power_sim.py,py,6678
external_anchors,la-lb-ritual,experiments/external_anchors/src/slot_classifier/build_manifest.py,py,2150
external_anchors,la-lb-ritual,experiments/external_anchors/src/slot_classifier/slotlib.py,py,9349
external_anchors,la-lb-ritual,experiments/external_anchors/src/slot_classifier/__init__.py,py,0
external_anchors,la-lb-ritual,experiments/external_anchors/src/slot_classifier/__pycache__/slotlib.cpython-311.pyc,pyc,14864
external_anchors,la-lb-ritual,experiments/external_anchors/src/positive_control/degrade.py,py,839
external_anchors,la-lb-ritual,experiments/external_anchors/src/positive_control/__init__.py,py,0
external_anchors,la-lb-ritual,experiments/external_anchors/src/nulls/nulllib.py,py,2913
external_anchors,la-lb-ritual,experiments/external_anchors/src/nulls/__init__.py,py,0
external_anchors,la-lb-ritual,experiments/external_anchors/data/manifests/slot_candidate_manifest.sha256,sha256,366
external_anchors,la-lb-ritual,experiments/external_anchors/data/manifests/linear_a_inputs.sha256,sha256,1137
external_anchors,la-lb-ritual,experiments/external_anchors/data/manifests/acquired_sources.sha256,sha256,1764
external_anchors,la-lb-ritual,experiments/external_anchors/tests/test_nulls_structure.py,py,1287
external_anchors,la-lb-ritual,experiments/external_anchors/tests/test_slot_classifier_rules.py,py,2635
external_anchors,la-lb-ritual,experiments/external_anchors/tests/test_slot_manifest_reproducibility.py,py,1597
external_anchors,la-lb-ritual,experiments/external_anchors/tests/test_slot_classifier_leakage.py,py,2888
external_anchors,la-lb-ritual,experiments/external_anchors/tests/test_positive_control_degrade.py,py,730
external_anchors,la-lb-ritual,experiments/external_anchors/bibliography/source_notes/2026-07-06_pdf_acquisition_audit.md,md,3538
external_anchors,la-lb-ritual,experiments/external_anchors/bibliography/source_notes/2026-07-06_salgarella_lecture_audit.md,md,5932
external_anchors,la-lb-ritual,experiments/external_anchors/nulls/configs/toponym_null.json,json,482
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/DECISION_LOG.md,md,10101
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/STATUS.md,md,2929
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/SOURCE_REGISTER.csv,csv,2006
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/PROJECT_CHARTER.md,md,5172
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/heldout.py,py,4520
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/partitions.py,py,3579
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/nulls.py,py,5755
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/model.py,py,4763
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/verdict.py,py,4473
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/cfg.py,py,1601
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/circularity.py,py,3896
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/controls.py,py,5702
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/continuity/power.py,py,7354
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/sigla_reconcile/reconcile.py,py,10758
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/sigla_reconcile/config.py,py,1675
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/known_pairs/build_known_pairs.py,py,7690
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/ab_equivalence/build_equivalence.py,py,6439
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/candidate_freeze/build_la_candidates.py,py,8668
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/common/syllabary.py,py,3463
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/common/__pycache__/syllabary.cpython-311.pyc,pyc,6230
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/src/target_build/build_lb_targets.py,py,7438
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/quarantine/known_persistence_pairs.jsonl,jsonl,9550
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/lb_toponym_target_manifest.sha256,sha256,134
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/la_candidate_packet.sha256,sha256,130
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/ab_sign_equivalence.sha256,sha256,122
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/reconcile_inputs.sha256,sha256,602
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/reconcile_inputs.json,json,744
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/known_persistence_pairs.sha256,sha256,139
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/administrative_channel_closure.json,json,1061
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/manifests/administrative_channel_closure.sha256,sha256,1022
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/gold/la_candidate_packet.jsonl,jsonl,59868
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/gold/lb_toponym_target_manifest.jsonl,jsonl,16876
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/data/gold/ab_sign_equivalence.json,json,217347
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_heldout.py,py,1507
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_partitions.py,py,1823
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_model.py,py,1810
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_nulls.py,py,1329
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_verdict.py,py,1324
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_power.py,py,1441
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_circularity.py,py,1015
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_known_pairs.py,py,2077
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_sigla_reconcile_normalization.py,py,1377
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_ab_equivalence_structure.py,py,1816
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_lb_target_independence.py,py,2443
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_ab_equivalence_blindness.py,py,2018
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_continuity_controls.py,py,1603
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_sigla_reconcile_crosswalk.py,py,1946
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_la_candidate_leakage.py,py,2562
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/tests/test_la_candidate_freeze.py,py,2795
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/CONTINUITY_POWER_ENVELOPE.md,md,2336
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/CHANNEL_COMPARISON.md,md,1596
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/METADATA_FREEZE_CLARIFICATIONS.md,md,2620
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/FINAL_CHANNEL_VERDICT.md,md,4421
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/ADMINISTRATIVE_CHANNEL_ARCHIVE_MANIFEST.md,md,1355
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/SIGLA_CORPUS_DELTA.md,md,4144
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/LB_TOPONYM_TARGET_AUDIT.md,md,3402
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/HELDOUT_GENERALIZATION_RESULTS.md,md,2272
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/LA_CANDIDATE_FREEZE.md,md,4668
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/POSITIVE_CONTROL_RESULTS.md,md,2392
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/CONTINUITY_MODEL_SPEC.md,md,2626
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/KNOWN_PERSISTENCE_PAIR_AUDIT.md,md,3241
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/ADMINISTRATIVE_CHANNEL_CLOSURE.md,md,2126
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/AB_SIGN_EQUIVALENCE_AUDIT.md,md,3709
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/SIGLA_SOURCE_AUDIT.md,md,4192
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/SIGLA_SILVER_CROSSWALK.md,md,2922
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/CIRCULARITY_AUDIT.md,md,2173
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/GENRE_MISMATCH_AUDIT.md,md,1771
la_lb_continuity,la-lb-ritual,experiments/la_lb_continuity/reports/END_TO_END_NULL_RESULTS.md,md,2440
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/STATUS.md,md,1179
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/DECISION_LOG.md,md,1402
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/PROJECT_CHARTER.md,md,3107
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/SOURCE_REGISTER.csv,csv,1067
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/results/drift_feasibility.json,json,3450
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/results/ritual_controls.json,json,1132
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/results/ritual_final_verdict.json,json,1715
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/results/ritual_nulls_power.json,json,2478
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/gold/la_ritual_candidate_packet.jsonl,jsonl,276205
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/gold/lb_ritual_target_packet.jsonl,jsonl,23917
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/gold/la_ritual_candidate_manifest.jsonl,jsonl,286695
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/manifests/la_ritual_candidate_packet.sha256,sha256,126
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/manifests/lb_ritual_target_packet.sha256,sha256,123
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/manifests/known_ritual_pair_ledger.sha256,sha256,97
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/data/quarantine/known_ritual_pair_ledger.jsonl,jsonl,4470
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/ritual_verdict.py,py,4711
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/nulls_power.py,py,5746
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/controls.py,py,4102
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/simlib.py,py,1886
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/__pycache__/ritual_verdict.cpython-311.pyc,pyc,5712
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/__pycache__/simlib.cpython-311.pyc,pyc,6205
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/__pycache__/controls.cpython-311.pyc,pyc,9289
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/sim/__pycache__/nulls_power.cpython-311.pyc,pyc,11808
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/inventory/build_lb_ritual.py,py,6045
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/inventory/build_la_ritual.py,py,6726
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/inventory/build_known_ritual_ledger.py,py,4774
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/inventory/__pycache__/build_known_ritual_ledger.cpython-311.pyc,pyc,8309
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/inventory/__pycache__/build_la_ritual.cpython-311.pyc,pyc,13595
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/inventory/__pycache__/build_lb_ritual.cpython-311.pyc,pyc,8958
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/drift_feasibility/drift_feasibility.py,py,6215
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/src/drift_feasibility/__pycache__/drift_feasibility.cpython-311.pyc,pyc,6008
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_ritual_verdict.py,py,901
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_known_ritual_ledger.py,py,1024
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_ritual_leakage.py,py,3604
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_la_ritual_candidates.py,py,2663
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_lb_ritual_targets.py,py,2184
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_drift_feasibility.py,py,820
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_ritual_nulls_power.py,py,1353
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/test_ritual_controls.py,py,1008
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_ritual_leakage.cpython-311-pytest-9.0.2.pyc,pyc,16988
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_ritual_nulls_power.cpython-311-pytest-9.0.2.pyc,pyc,6396
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_ritual_verdict.cpython-311-pytest-9.0.2.pyc,pyc,5377
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_ritual_controls.cpython-311-pytest-9.0.2.pyc,pyc,7903
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_known_ritual_ledger.cpython-311-pytest-9.0.2.pyc,pyc,8559
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_drift_feasibility.cpython-311-pytest-9.0.2.pyc,pyc,5530
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_la_ritual_candidates.cpython-311-pytest-9.0.2.pyc,pyc,15130
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/tests/__pycache__/test_lb_ritual_targets.cpython-311-pytest-9.0.2.pyc,pyc,14397
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/LB_RITUAL_TARGET_AUDIT.md,md,1737
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/RITUAL_LEAKAGE_AUDIT.md,md,1146
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/KNOWN_RITUAL_PAIR_AUDIT.md,md,1250
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/FINAL_RITUAL_FEASIBILITY_VERDICT.md,md,2496
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/RITUAL_POWER_ENVELOPE.md,md,995
